stopwords_removed,trigrams_mlbb
"['suka', 'legends', 'tolong', 'mooton', 'kurang', 'gelap', 'jago', 'troll', 'musuh', 'jago', 'semua', 'hadeh']","[('suka', 'legends', 'tolong'), ('legends', 'tolong', 'mooton'), ('tolong', 'mooton', 'kurang'), ('mooton', 'kurang', 'gelap'), ('kurang', 'gelap', 'jago'), ('gelap', 'jago', 'troll'), ('jago', 'troll', 'musuh'), ('troll', 'musuh', 'jago'), ('musuh', 'jago', 'semua'), ('jago', 'semua', 'hadeh')]"
"['buruk', 'banyak', 'bugkebanyakan', 'draksistem']","[('buruk', 'banyak', 'bugkebanyakan'), ('banyak', 'bugkebanyakan', 'draksistem')]"
"['logika', 'rendah']",[]
"['baik', 'kadang', 'gemplay', 'lag', 'jaringanya', 'bagus', 'aduh', 'rugi', 'ginj']","[('baik', 'kadang', 'gemplay'), ('kadang', 'gemplay', 'lag'), ('gemplay', 'lag', 'jaringanya'), ('lag', 'jaringanya', 'bagus'), ('jaringanya', 'bagus', 'aduh'), ('bagus', 'aduh', 'rugi'), ('aduh', 'rugi', 'ginj')]"
"['he', 'monnton', 'kasihh', 'benar', 'ngapa', 'tadi', 'benar', 'serius', 'ngetroll', 'gimana', 'nyusahin', 'gwe', 'imbang', 'laahh', 'udhh', 'susah', 'susah', 'mlh', 'kena', 'trol', 'publik', 'kentang', 'kapan', 'lite', 'gwe', 'sudah', 'kuat', 'nihh']","[('he', 'monnton', 'kasihh'), ('monnton', 'kasihh', 'benar'), ('kasihh', 'benar', 'ngapa'), ('benar', 'ngapa', 'tadi'), ('ngapa', 'tadi', 'benar'), ('tadi', 'benar', 'serius'), ('benar', 'serius', 'ngetroll'), ('serius', 'ngetroll', 'gimana'), ('ngetroll', 'gimana', 'nyusahin'), ('gimana', 'nyusahin', 'gwe'), ('nyusahin', 'gwe', 'imbang'), ('gwe', 'imbang', 'laahh'), ('imbang', 'laahh', 'udhh'), ('laahh', 'udhh', 'susah'), ('udhh', 'susah', 'susah'), ('susah', 'susah', 'mlh'), ('susah', 'mlh', 'kena'), ('mlh', 'kena', 'trol'), ('kena', 'trol', 'publik'), ('trol', 'publik', 'kentang'), ('publik', 'kentang', 'kapan'), ('kentang', 'kapan', 'lite'), ('kapan', 'lite', 'gwe'), ('lite', 'gwe', 'sudah'), ('gwe', 'sudah', 'kuat'), ('sudah', 'kuat', 'nihh')]"
"['musuh', 'susah', 'banget']","[('musuh', 'susah', 'banget')]"
"['makin', 'makin', 'jelas', 'ijoo', 'nglag', 'taii']","[('makin', 'makin', 'jelas'), ('makin', 'jelas', 'ijoo'), ('jelas', 'ijoo', 'nglag'), ('ijoo', 'nglag', 'taii')]"
"['makin', 'lama', 'makin', 'cacat', 'servernya', 'masa', 'kecepetan', 'wifi', 'mbs', 'lag', 'sampai', 'laen', 'lancar', 'lancar', 'ajaa', 'banyak', 'makan', 'skin', 'guna']","[('makin', 'lama', 'makin'), ('lama', 'makin', 'cacat'), ('makin', 'cacat', 'servernya'), ('cacat', 'servernya', 'masa'), ('servernya', 'masa', 'kecepetan'), ('masa', 'kecepetan', 'wifi'), ('kecepetan', 'wifi', 'mbs'), ('wifi', 'mbs', 'lag'), ('mbs', 'lag', 'sampai'), ('lag', 'sampai', 'laen'), ('sampai', 'laen', 'lancar'), ('laen', 'lancar', 'lancar'), ('lancar', 'lancar', 'ajaa'), ('lancar', 'ajaa', 'banyak'), ('ajaa', 'banyak', 'makan'), ('banyak', 'makan', 'skin'), ('makan', 'skin', 'guna')]"
"['tres', 'banyak', 'gelap']","[('tres', 'banyak', 'gelap')]"
"['tolol', 'anj']",[]
"['sinyal', 'ijo', 'pencet', 'merahapaan', 'sudah', 'ping', 'bagus']","[('sinyal', 'ijo', 'pencet'), ('ijo', 'pencet', 'merahapaan'), ('pencet', 'merahapaan', 'sudah'), ('merahapaan', 'sudah', 'ping'), ('sudah', 'ping', 'bagus')]"
"['nambah', 'stres', 'jelas', 'semua', 'sedikit', 'sedikit', 'menang', 'sedikit', 'sedikit', 'kalah', 'gitu', 'sampai', 'semua', 'pindah', 'roblox']","[('nambah', 'stres', 'jelas'), ('stres', 'jelas', 'semua'), ('jelas', 'semua', 'sedikit'), ('semua', 'sedikit', 'sedikit'), ('sedikit', 'sedikit', 'menang'), ('sedikit', 'menang', 'sedikit'), ('menang', 'sedikit', 'sedikit'), ('sedikit', 'sedikit', 'kalah'), ('sedikit', 'kalah', 'gitu'), ('kalah', 'gitu', 'sampai'), ('gitu', 'sampai', 'semua'), ('sampai', 'semua', 'pindah'), ('semua', 'pindah', 'roblox')]"
"['lain', 'winstreak', 'gausah', 'busuk', 'musuh', 'jago', 'napa', 'minimal', 'gitu', 'napa', 'lose', 'streak', 'jing', 'sudah', 'capek', 'hadepin', 'tel']","[('lain', 'winstreak', 'gausah'), ('winstreak', 'gausah', 'busuk'), ('gausah', 'busuk', 'musuh'), ('busuk', 'musuh', 'jago'), ('musuh', 'jago', 'napa'), ('jago', 'napa', 'minimal'), ('napa', 'minimal', 'gitu'), ('minimal', 'gitu', 'napa'), ('gitu', 'napa', 'lose'), ('napa', 'lose', 'streak'), ('lose', 'streak', 'jing'), ('streak', 'jing', 'sudah'), ('jing', 'sudah', 'capek'), ('sudah', 'capek', 'hadepin'), ('capek', 'hadepin', 'tel')]"
"['do', 'nt', 'this', 'because', 'it', 'not', 'good', 'for', 'your', 'health']","[('do', 'nt', 'this'), ('nt', 'this', 'because'), ('this', 'because', 'it'), ('because', 'it', 'not'), ('it', 'not', 'good'), ('not', 'good', 'for'), ('good', 'for', 'your'), ('for', 'your', 'health')]"
"['baik', 'bug', 'kocak', 'aneh', 'banget', 'sosmed', 'yt', 'semua', 'lancar', 'jarngan', 'naik', 'turun', 'aneh', 'banget', 'kocak']","[('baik', 'bug', 'kocak'), ('bug', 'kocak', 'aneh'), ('kocak', 'aneh', 'banget'), ('aneh', 'banget', 'sosmed'), ('banget', 'sosmed', 'yt'), ('sosmed', 'yt', 'semua'), ('yt', 'semua', 'lancar'), ('semua', 'lancar', 'jarngan'), ('lancar', 'jarngan', 'naik'), ('jarngan', 'naik', 'turun'), ('naik', 'turun', 'aneh'), ('turun', 'aneh', 'banget'), ('aneh', 'banget', 'kocak')]"
"['seru', 'tambah', 'kenang']","[('seru', 'tambah', 'kenang')]"
"['tolong', 'hapus', 'bag', 'gelek', 'sinyal', 'lancar', 'aplikasi', 'lain', 'lancar', 'buwat', 'lag', 'brawel', 'lag', 'reng', 'lag', 'banget']","[('tolong', 'hapus', 'bag'), ('hapus', 'bag', 'gelek'), ('bag', 'gelek', 'sinyal'), ('gelek', 'sinyal', 'lancar'), ('sinyal', 'lancar', 'aplikasi'), ('lancar', 'aplikasi', 'lain'), ('aplikasi', 'lain', 'lancar'), ('lain', 'lancar', 'buwat'), ('lancar', 'buwat', 'lag'), ('buwat', 'lag', 'brawel'), ('lag', 'brawel', 'lag'), ('brawel', 'lag', 'reng'), ('lag', 'reng', 'lag'), ('reng', 'lag', 'banget')]"
"['lag', 'bangett', 'kl', 'bapuk']","[('lag', 'bangett', 'kl'), ('bangett', 'kl', 'bapuk')]"
"['bagus', 'tolong', 'sudah', 'beri', 'musuh', 'susah', 'sampah', 'jangan', 'lag', 'bagus', 'ijo', 'paket', 'banyak', 'lag', 'jln', 'tempat', 'tolong', 'keluh', 'tolong', 'banget', 'usah', 'lag', 'lag', 'segala', 'sudah', 'beri', 'mach', 'susah', 'yaudah', 'jangan', 'tambah', 'lag', 'nambah', 'cape', 'lawan', 'musuh', 'gendong', 'lag', 'coba', 'tolong', 'baik']","[('bagus', 'tolong', 'sudah'), ('tolong', 'sudah', 'beri'), ('sudah', 'beri', 'musuh'), ('beri', 'musuh', 'susah'), ('musuh', 'susah', 'sampah'), ('susah', 'sampah', 'jangan'), ('sampah', 'jangan', 'lag'), ('jangan', 'lag', 'bagus'), ('lag', 'bagus', 'ijo'), ('bagus', 'ijo', 'paket'), ('ijo', 'paket', 'banyak'), ('paket', 'banyak', 'lag'), ('banyak', 'lag', 'jln'), ('lag', 'jln', 'tempat'), ('jln', 'tempat', 'tolong'), ('tempat', 'tolong', 'keluh'), ('tolong', 'keluh', 'tolong'), ('keluh', 'tolong', 'banget'), ('tolong', 'banget', 'usah'), ('banget', 'usah', 'lag'), ('usah', 'lag', 'lag'), ('lag', 'lag', 'segala'), ('lag', 'segala', 'sudah'), ('segala', 'sudah', 'beri'), ('sudah', 'beri', 'mach'), ('beri', 'mach', 'susah'), ('mach', 'susah', 'yaudah'), ('susah', 'yaudah', 'jangan'), ('yaudah', 'jangan', 'tambah'), ('jangan', 'tambah', 'lag'), ('tambah', 'lag', 'nambah'), ('lag', 'nambah', 'cape'), ('nambah', 'cape', 'lawan'), ('cape', 'lawan', 'musuh'), ('lawan', 'musuh', 'gendong'), ('musuh', 'gendong', 'lag'), ('gendong', 'lag', 'coba'), ('lag', 'coba', 'tolong'), ('coba', 'tolong', 'baik')]"
"['mungkin', 'iri', 'baru', 'win', 'musuh', 'jago', 'bego', 'ulangin', 'sampai', 'bintang', 'habis', 'smph']","[('mungkin', 'iri', 'baru'), ('iri', 'baru', 'win'), ('baru', 'win', 'musuh'), ('win', 'musuh', 'jago'), ('musuh', 'jago', 'bego'), ('jago', 'bego', 'ulangin'), ('bego', 'ulangin', 'sampai'), ('ulangin', 'sampai', 'bintang'), ('sampai', 'bintang', 'habis'), ('bintang', 'habis', 'smph')]"
['monyet'],[]
"['sudah', 'susah', 'susah', 'kode', 'redem', 'emot', 'sudah', 'lihat', 'kena', 'izin', 'sudah', 'capet']","[('sudah', 'susah', 'susah'), ('susah', 'susah', 'kode'), ('susah', 'kode', 'redem'), ('kode', 'redem', 'emot'), ('redem', 'emot', 'sudah'), ('emot', 'sudah', 'lihat'), ('sudah', 'lihat', 'kena'), ('lihat', 'kena', 'izin'), ('kena', 'izin', 'sudah'), ('izin', 'sudah', 'capet')]"
"['lawak', 'sekarang', 'becus', 'dalam', 'tangan', 'akun', 'komputer']","[('lawak', 'sekarang', 'becus'), ('sekarang', 'becus', 'dalam'), ('becus', 'dalam', 'tangan'), ('dalam', 'tangan', 'akun'), ('tangan', 'akun', 'komputer')]"
"['banyak', 'gelap', 'komtol']","[('banyak', 'gelap', 'komtol')]"
"['hallo', 'support', 'sedikit', 'keluh', 'habis', 'update', 'patch', 'baru', 'device', 'redmi', 'note', 'pro', 'lag', 'parah', 'last', 'semua', 'sudah', 'heromenyiapkan', 'tanding', 'sangking', 'lag', 'parah', 'costum', 'emblem', 'belum', 'belum', 'update', 'peta', 'patch', 'baru', 'aman', 'rugi', 'dalam', 'tempur', 'terkadang', 'detik', 'sudah', 'jalan', 'baru', 'masuk', 'tanding', 'sudah', 'coba', 'device', 'nyata', 'terimakasih']","[('hallo', 'support', 'sedikit'), ('support', 'sedikit', 'keluh'), ('sedikit', 'keluh', 'habis'), ('keluh', 'habis', 'update'), ('habis', 'update', 'patch'), ('update', 'patch', 'baru'), ('patch', 'baru', 'device'), ('baru', 'device', 'redmi'), ('device', 'redmi', 'note'), ('redmi', 'note', 'pro'), ('note', 'pro', 'lag'), ('pro', 'lag', 'parah'), ('lag', 'parah', 'last'), ('parah', 'last', 'semua'), ('last', 'semua', 'sudah'), ('semua', 'sudah', 'heromenyiapkan'), ('sudah', 'heromenyiapkan', 'tanding'), ('heromenyiapkan', 'tanding', 'sangking'), ('tanding', 'sangking', 'lag'), ('sangking', 'lag', 'parah'), ('lag', 'parah', 'costum'), ('parah', 'costum', 'emblem'), ('costum', 'emblem', 'belum'), ('emblem', 'belum', 'belum'), ('belum', 'belum', 'update'), ('belum', 'update', 'peta'), ('update', 'peta', 'patch'), ('peta', 'patch', 'baru'), ('patch', 'baru', 'aman'), ('baru', 'aman', 'rugi'), ('aman', 'rugi', 'dalam'), ('rugi', 'dalam', 'tempur'), ('dalam', 'tempur', 'terkadang'), ('tempur', 'terkadang', 'detik'), ('terkadang', 'detik', 'sudah'), ('detik', 'sudah', 'jalan'), ('sudah', 'jalan', 'baru'), ('jalan', 'baru', 'masuk'), ('baru', 'masuk', 'tanding'), ('masuk', 'tanding', 'sudah'), ('tanding', 'sudah', 'coba'), ('sudah', 'coba', 'device'), ('coba', 'device', 'nyata'), ('device', 'nyata', 'terimakasih')]"
"['banyak', 'draksistem', 'mumet', 'das']","[('banyak', 'draksistem', 'mumet'), ('draksistem', 'mumet', 'das')]"
"['sinyal', 'bagus', 'lag']","[('sinyal', 'bagus', 'lag')]"
['bagus'],[]
"['parah', 'kasi', 'darksistem', 'makin', 'lama', 'makin', 'males']","[('parah', 'kasi', 'darksistem'), ('kasi', 'darksistem', 'makin'), ('darksistem', 'makin', 'lama'), ('makin', 'lama', 'makin'), ('lama', 'makin', 'males')]"
"['kenapa', 'season', 'makin', 'buruk', 'bagus', 'buka', 'apk', 'lain', 'lancar', 'lag', 'banget', 'diem', 'lobby', 'kadang', 'muter', 'muter', 'draft', 'detik', 'akhir', 'selalu', 'lag', 'ping', 'ijo', 'pdhl', 'lag', 'banget', 'tbtb', 'ping', 'merah', 'season', 'belum', 'lancar', 'entah', 'kentang', 'sudah', 'kuat', 'gmn', 'tolong', 'baik', 'jangan', 'sedikit', 'sedikit', 'pikirin', 'cuma', 'revamp', 'revamp']","[('kenapa', 'season', 'makin'), ('season', 'makin', 'buruk'), ('makin', 'buruk', 'bagus'), ('buruk', 'bagus', 'buka'), ('bagus', 'buka', 'apk'), ('buka', 'apk', 'lain'), ('apk', 'lain', 'lancar'), ('lain', 'lancar', 'lag'), ('lancar', 'lag', 'banget'), ('lag', 'banget', 'diem'), ('banget', 'diem', 'lobby'), ('diem', 'lobby', 'kadang'), ('lobby', 'kadang', 'muter'), ('kadang', 'muter', 'muter'), ('muter', 'muter', 'draft'), ('muter', 'draft', 'detik'), ('draft', 'detik', 'akhir'), ('detik', 'akhir', 'selalu'), ('akhir', 'selalu', 'lag'), ('selalu', 'lag', 'ping'), ('lag', 'ping', 'ijo'), ('ping', 'ijo', 'pdhl'), ('ijo', 'pdhl', 'lag'), ('pdhl', 'lag', 'banget'), ('lag', 'banget', 'tbtb'), ('banget', 'tbtb', 'ping'), ('tbtb', 'ping', 'merah'), ('ping', 'merah', 'season'), ('merah', 'season', 'belum'), ('season', 'belum', 'lancar'), ('belum', 'lancar', 'entah'), ('lancar', 'entah', 'kentang'), ('entah', 'kentang', 'sudah'), ('kentang', 'sudah', 'kuat'), ('sudah', 'kuat', 'gmn'), ('kuat', 'gmn', 'tolong'), ('gmn', 'tolong', 'baik'), ('tolong', 'baik', 'jangan'), ('baik', 'jangan', 'sedikit'), ('jangan', 'sedikit', 'sedikit'), ('sedikit', 'sedikit', 'pikirin'), ('sedikit', 'pikirin', 'cuma'), ('pikirin', 'cuma', 'revamp'), ('cuma', 'revamp', 'revamp')]"
"['suka', 'cocok', 'stabil', 'wifi', 'kemarin', 'jelek', 'kenapa', 'napa', 'lag', 'mls']","[('suka', 'cocok', 'stabil'), ('cocok', 'stabil', 'wifi'), ('stabil', 'wifi', 'kemarin'), ('wifi', 'kemarin', 'jelek'), ('kemarin', 'jelek', 'kenapa'), ('jelek', 'kenapa', 'napa'), ('kenapa', 'napa', 'lag'), ('napa', 'lag', 'mls')]"
"['taik', 'lag', 'lag', 'jelas', 'j', 'ng']","[('taik', 'lag', 'lag'), ('lag', 'lag', 'jelas'), ('lag', 'jelas', 'j'), ('jelas', 'j', 'ng')]"
"['banyak', 'gelap', 'sistemm', 'beri', 'winstreak']","[('banyak', 'gelap', 'sistemm'), ('gelap', 'sistemm', 'beri'), ('sistemm', 'beri', 'winstreak')]"
['gajee'],[]
"['ajg', 'kntl', 'bab', 'kmk', 'mmk', 'geje', 'mending', 'tutup', 'have', 'fun', 'bukan', 'stres', 'sok', 'beri', 'ingat', 'baik', 'kau', 'baru', 'beri', 'ingat', 'dongok']","[('ajg', 'kntl', 'bab'), ('kntl', 'bab', 'kmk'), ('bab', 'kmk', 'mmk'), ('kmk', 'mmk', 'geje'), ('mmk', 'geje', 'mending'), ('geje', 'mending', 'tutup'), ('mending', 'tutup', 'have'), ('tutup', 'have', 'fun'), ('have', 'fun', 'bukan'), ('fun', 'bukan', 'stres'), ('bukan', 'stres', 'sok'), ('stres', 'sok', 'beri'), ('sok', 'beri', 'ingat'), ('beri', 'ingat', 'baik'), ('ingat', 'baik', 'kau'), ('baik', 'kau', 'baru'), ('kau', 'baru', 'beri'), ('baru', 'beri', 'ingat'), ('beri', 'ingat', 'dongok')]"
"['karana', 'banyak', 'drk']","[('karana', 'banyak', 'drk')]"
"['bagus', 'lansia']",[]
"['bagus', 'suka', 'kolo', 'mabar', 'buruk', 'suka']","[('bagus', 'suka', 'kolo'), ('suka', 'kolo', 'mabar'), ('kolo', 'mabar', 'buruk'), ('mabar', 'buruk', 'suka')]"
"['hama', 'gampang', 'bobol', 'banyak', 'cheater', 'server', 'urus', 'masalah', 'pernah', 'benar', 'guna', 'dev']","[('hama', 'gampang', 'bobol'), ('gampang', 'bobol', 'banyak'), ('bobol', 'banyak', 'cheater'), ('banyak', 'cheater', 'server'), ('cheater', 'server', 'urus'), ('server', 'urus', 'masalah'), ('urus', 'masalah', 'pernah'), ('masalah', 'pernah', 'benar'), ('pernah', 'benar', 'guna'), ('benar', 'guna', 'dev')]"
"['aneh', 'server', 'adil', 'niat', 'pen', 'hilangin', 'cape', 'lose', 'server', 'buruk']","[('aneh', 'server', 'adil'), ('server', 'adil', 'niat'), ('adil', 'niat', 'pen'), ('niat', 'pen', 'hilangin'), ('pen', 'hilangin', 'cape'), ('hilangin', 'cape', 'lose'), ('cape', 'lose', 'server'), ('lose', 'server', 'buruk')]"
"['tolol', 'kalah', 'ton', 'kalah', 'rating']","[('tolol', 'kalah', 'ton'), ('kalah', 'ton', 'kalah'), ('ton', 'kalah', 'rating')]"
"['resah', 'masyarakat', 'stres', 'kepala', 'uda', 'jago', 'labih', 'parah', 'musuh', 'luar', 'logika']","[('resah', 'masyarakat', 'stres'), ('masyarakat', 'stres', 'kepala'), ('stres', 'kepala', 'uda'), ('kepala', 'uda', 'jago'), ('uda', 'jago', 'labih'), ('jago', 'labih', 'parah'), ('labih', 'parah', 'musuh'), ('parah', 'musuh', 'luar'), ('musuh', 'luar', 'logika')]"
"['sudah', 'sekarang', 'mangkin', 'lag']","[('sudah', 'sekarang', 'mangkin'), ('sekarang', 'mangkin', 'lag')]"
"['guna', 'jelass', 'pilih', 'jng', 'donwload', 'nanti', 'nyesel']","[('guna', 'jelass', 'pilih'), ('jelass', 'pilih', 'jng'), ('pilih', 'jng', 'donwload'), ('jng', 'donwload', 'nanti'), ('donwload', 'nanti', 'nyesel')]"
"['rusak', 'cacat', 'banyak', 'gelap']","[('rusak', 'cacat', 'banyak'), ('cacat', 'banyak', 'gelap')]"
['bagus'],[]
"['perhatiin', 'makin', 'rusak', 'wifi', 'ping', 'lompat', 'gaje', 'bngt', 'sumpah', 'mood']","[('perhatiin', 'makin', 'rusak'), ('makin', 'rusak', 'wifi'), ('rusak', 'wifi', 'ping'), ('wifi', 'ping', 'lompat'), ('ping', 'lompat', 'gaje'), ('lompat', 'gaje', 'bngt'), ('gaje', 'bngt', 'sumpah'), ('bngt', 'sumpah', 'mood')]"
"['tolong', 'jelas', 'draksistem', 'semua', 'smpai', 'lostrek']","[('tolong', 'jelas', 'draksistem'), ('jelas', 'draksistem', 'semua'), ('draksistem', 'semua', 'smpai'), ('semua', 'smpai', 'lostrek')]"
"['ubah', 'maka', 'nilai', 'ubah']","[('ubah', 'maka', 'nilai'), ('maka', 'nilai', 'ubah')]"
"['makin', 'rajalela', 'pakek', 'cheat', 'kena', 'report', 'banyak', 'ngecheat', 'kadang', 'report', 'nick', 'name', 'barusan', 'ngecheat', 'jg', 'hilang', 'hasil', 'pertngdingan', 'jg', 'hilang', 'aneh', 'bintang', 'tetap', 'hilang', 'report', 'percuma', 'gubris', 'tetap', 'lepas']","[('makin', 'rajalela', 'pakek'), ('rajalela', 'pakek', 'cheat'), ('pakek', 'cheat', 'kena'), ('cheat', 'kena', 'report'), ('kena', 'report', 'banyak'), ('report', 'banyak', 'ngecheat'), ('banyak', 'ngecheat', 'kadang'), ('ngecheat', 'kadang', 'report'), ('kadang', 'report', 'nick'), ('report', 'nick', 'name'), ('nick', 'name', 'barusan'), ('name', 'barusan', 'ngecheat'), ('barusan', 'ngecheat', 'jg'), ('ngecheat', 'jg', 'hilang'), ('jg', 'hilang', 'hasil'), ('hilang', 'hasil', 'pertngdingan'), ('hasil', 'pertngdingan', 'jg'), ('pertngdingan', 'jg', 'hilang'), ('jg', 'hilang', 'aneh'), ('hilang', 'aneh', 'bintang'), ('aneh', 'bintang', 'tetap'), ('bintang', 'tetap', 'hilang'), ('tetap', 'hilang', 'report'), ('hilang', 'report', 'percuma'), ('report', 'percuma', 'gubris'), ('percuma', 'gubris', 'tetap'), ('gubris', 'tetap', 'lepas')]"
"['bang', 'resale', 'angela', 'cc', 'pls', 'nnti', 'rate', 'bintang']","[('bang', 'resale', 'angela'), ('resale', 'angela', 'cc'), ('angela', 'cc', 'pls'), ('cc', 'pls', 'nnti'), ('pls', 'nnti', 'rate'), ('nnti', 'rate', 'bintang')]"
"['sinyal', 'jelek']",[]
"['kenapa', 'sekarang', 'beda', 'riel', 'adu', 'jago', 'sekarang', 'lebih', 'adu', 'gelap', 'muntun', 'rame', 'jngn', 'gelap', 'kurang', 'senang', 'sulit', 'bagus', 'terlalu', 'banyak', 'ngetrol', 'pesan', 'jika', 'rame', 'hilang', 'gelap']","[('kenapa', 'sekarang', 'beda'), ('sekarang', 'beda', 'riel'), ('beda', 'riel', 'adu'), ('riel', 'adu', 'jago'), ('adu', 'jago', 'sekarang'), ('jago', 'sekarang', 'lebih'), ('sekarang', 'lebih', 'adu'), ('lebih', 'adu', 'gelap'), ('adu', 'gelap', 'muntun'), ('gelap', 'muntun', 'rame'), ('muntun', 'rame', 'jngn'), ('rame', 'jngn', 'gelap'), ('jngn', 'gelap', 'kurang'), ('gelap', 'kurang', 'senang'), ('kurang', 'senang', 'sulit'), ('senang', 'sulit', 'bagus'), ('sulit', 'bagus', 'terlalu'), ('bagus', 'terlalu', 'banyak'), ('terlalu', 'banyak', 'ngetrol'), ('banyak', 'ngetrol', 'pesan'), ('ngetrol', 'pesan', 'jika'), ('pesan', 'jika', 'rame'), ('jika', 'rame', 'hilang'), ('rame', 'hilang', 'gelap')]"
"['bagus', 'baik', 'bug', 'begitu', 'bug', 'langsung', 'rusak', 'mantap']","[('bagus', 'baik', 'bug'), ('baik', 'bug', 'begitu'), ('bug', 'begitu', 'bug'), ('begitu', 'bug', 'langsung'), ('bug', 'langsung', 'rusak'), ('langsung', 'rusak', 'mantap')]"
"['dongo', 'kadang', 'susah', 'swap', 'akun']","[('dongo', 'kadang', 'susah'), ('kadang', 'susah', 'swap'), ('susah', 'swap', 'akun')]"
"['pliss', 'selalu', 'update', 'moga', 'rezeki', 'lancar', 'amin']","[('pliss', 'selalu', 'update'), ('selalu', 'update', 'moga'), ('update', 'moga', 'rezeki'), ('moga', 'rezeki', 'lancar'), ('rezeki', 'lancar', 'amin')]"
"['masa', 'kalah', 'baru', 'update', 'kalah', 'line', 'gimana', 'exp', 'bosen', 'ken', 'leni', 'lain', 'gimana', 'buruk', 'gimana']","[('masa', 'kalah', 'baru'), ('kalah', 'baru', 'update'), ('baru', 'update', 'kalah'), ('update', 'kalah', 'line'), ('kalah', 'line', 'gimana'), ('line', 'gimana', 'exp'), ('gimana', 'exp', 'bosen'), ('exp', 'bosen', 'ken'), ('bosen', 'ken', 'leni'), ('ken', 'leni', 'lain'), ('leni', 'lain', 'gimana'), ('lain', 'gimana', 'buruk'), ('gimana', 'buruk', 'gimana')]"
"['update', 'makin', 'jelek', 'loading', 'lama', 'full', 'draft', 'lag', 'malas', 'ngepush', 'tolong', 'baik']","[('update', 'makin', 'jelek'), ('makin', 'jelek', 'loading'), ('jelek', 'loading', 'lama'), ('loading', 'lama', 'full'), ('lama', 'full', 'draft'), ('full', 'draft', 'lag'), ('draft', 'lag', 'malas'), ('lag', 'malas', 'ngepush'), ('malas', 'ngepush', 'tolong'), ('ngepush', 'tolong', 'baik')]"
['buruk'],[]
"['beri', 'lawan', 'imbang', 'tolol']","[('beri', 'lawan', 'imbang'), ('lawan', 'imbang', 'tolol')]"
"['selalu', 'jelek', 'lag', 'pernah', 'online', 'lain', 'sekarang', 'sudah', 'jelek', 'jelek', 'menit', 'mending', 'lain']","[('selalu', 'jelek', 'lag'), ('jelek', 'lag', 'pernah'), ('lag', 'pernah', 'online'), ('pernah', 'online', 'lain'), ('online', 'lain', 'sekarang'), ('lain', 'sekarang', 'sudah'), ('sekarang', 'sudah', 'jelek'), ('sudah', 'jelek', 'jelek'), ('jelek', 'jelek', 'menit'), ('jelek', 'menit', 'mending'), ('menit', 'mending', 'lain')]"
"['sekarang', 'seru', 'hampir', 'stres', 'gara', 'gara', 'gimana', 'stres', 'menang', 'kalah', 'berkalikali', 'bahkan', 'itung', 'lose']","[('sekarang', 'seru', 'hampir'), ('seru', 'hampir', 'stres'), ('hampir', 'stres', 'gara'), ('stres', 'gara', 'gara'), ('gara', 'gara', 'gimana'), ('gara', 'gimana', 'stres'), ('gimana', 'stres', 'menang'), ('stres', 'menang', 'kalah'), ('menang', 'kalah', 'berkalikali'), ('kalah', 'berkalikali', 'bahkan'), ('berkalikali', 'bahkan', 'itung'), ('bahkan', 'itung', 'lose')]"
"['anjeng', 'isi', 'hewan', 'hewan', 'patek']","[('anjeng', 'isi', 'hewan'), ('isi', 'hewan', 'hewan'), ('hewan', 'hewan', 'patek')]"
"['makin', 'buruk', 'bagus', 'dalam', 'sinyalerah']","[('makin', 'buruk', 'bagus'), ('buruk', 'bagus', 'dalam'), ('bagus', 'dalam', 'sinyalerah')]"
['mantap'],[]
"['sinyal', 'tolong', 'baik']","[('sinyal', 'tolong', 'baik')]"
"['update', 'bug', 'lag', 'kgk', 'rusak', 'lol']","[('update', 'bug', 'lag'), ('bug', 'lag', 'kgk'), ('lag', 'kgk', 'rusak'), ('kgk', 'rusak', 'lol')]"
"['update', 'kemarin', 'makin', 'gajelas', 'lag', 'wifi', 'bagus', 'lag', 'ngekah', 'ping', 'an', 'lag', 'banget', 'ketemu', 'musuh', 'lag', 'ketemu', 'lancar', 'jangan', 'bagus', 'taoi', 'bik']","[('update', 'kemarin', 'makin'), ('kemarin', 'makin', 'gajelas'), ('makin', 'gajelas', 'lag'), ('gajelas', 'lag', 'wifi'), ('lag', 'wifi', 'bagus'), ('wifi', 'bagus', 'lag'), ('bagus', 'lag', 'ngekah'), ('lag', 'ngekah', 'ping'), ('ngekah', 'ping', 'an'), ('ping', 'an', 'lag'), ('an', 'lag', 'banget'), ('lag', 'banget', 'ketemu'), ('banget', 'ketemu', 'musuh'), ('ketemu', 'musuh', 'lag'), ('musuh', 'lag', 'ketemu'), ('lag', 'ketemu', 'lancar'), ('ketemu', 'lancar', 'jangan'), ('lancar', 'jangan', 'bagus'), ('jangan', 'bagus', 'taoi'), ('bagus', 'taoi', 'bik')]"
"['makin', 'makin', 'gajelas', 'ijo', 'ngelegngefreze', 'bug', 'akhir', 'draft']","[('makin', 'makin', 'gajelas'), ('makin', 'gajelas', 'ijo'), ('gajelas', 'ijo', 'ngelegngefreze'), ('ijo', 'ngelegngefreze', 'bug'), ('ngelegngefreze', 'bug', 'akhir'), ('bug', 'akhir', 'draft')]"
